"cost_level","ADM_RATE","SATMTMID","LOCALE","region","GRAD_DEBT_MDN","C150_4","SATVRMID","PFTFAC","md_earn_wne_p8","UGDS","COSTT4_A","ROI","AVG_INC","Major_Cluster"
"Low",0.6571039413845394,531.1777777777778,"City:Small","Mid East",16917.0,0.4732235186873289,523.5020210185934,1.0,21800.0,142.0,19743.0,1.10418882641949,25626.67313,"Specialized"
"High",0.6514,480.0,"City:Large","Mid East",26157.0,0.5092,480.0,0.4156,35500.0,1495.0,33145.0,1.07105144063961,54566.39673,"Comprehensive"
"High",0.3044,730.0,"City:Large","Mid East",20750.0,0.87,680.0,0.9198,72200.0,5848.0,55286.0,1.30593640342944,104155.3095,"Comprehensive"
"High",0.6234,490.0,"City:Midsize","Mid East",27625.0,0.4975,510.0,0.9121,42500.0,1370.0,38803.0,1.0952761384429,54135.67615,"Comprehensive"
"High",0.4345,531.1777777777778,"Suburb:Large","Mid East",29490.0,0.4628,523.5020210185934,0.2105,32800.0,1462.0,23931.0,1.37060716225816,38823.98006,"Professional"
"High",0.619,531.1777777777778,"City:Large","Mid East",22200.0,0.6034,523.5020210185934,0.3135,30800.0,723.0,40951.0,0.752118385387414,56652.26968,"Comprehensive"
"High",0.8816,475.0,"City:Large","Mid East",25000.0,0.4384,480.0,0.2092,39200.0,1535.0,38977.0,1.00572132283141,58072.17242,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Mid East",31875.0,0.2443,523.5020210185934,0.7209,25500.0,1102.0,19074.0,1.33689839572193,33479.41151,"Comprehensive"
"Low",0.7928,475.0,"Town:Remote","Mid East",24792.5,0.4885,470.0,0.7237,33100.0,5715.0,19005.0,1.7416469350171,59997.9824,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"City:Large","Mid East",9500.0,0.4732235186873289,523.5020210185934,0.5217,32900.0,149.0,22548.0,1.45910945538407,22926.84897,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Mid East",10500.0,0.4732235186873289,523.5020210185934,0.1799,32800.0,13248.0,12529.0,2.61792641072711,41221.92139,"Specialized"
"High",0.7355,510.0,"Suburb:Large","Mid East",25000.0,0.5536,505.0,1.0,35800.0,1913.0,41345.0,0.865884629338493,83416.3207,"Professional"
"High",0.4192,635.0,"City:Small","Mid East",19700.0,0.8393,645.0,0.786,48700.0,2358.0,54450.0,0.894398530762167,43345.47677142704,"Comprehensive"
"High",0.6571039413845394,531.1777777777778,"Suburb:Small","Mid East",15500.0,0.4732235186873289,523.5020210185934,0.3846,20900.0,250.0,32894.0,0.635374232382805,40669.80045,"Specialized"
"High",0.575,625.0,"City:Large","Mid East",24000.0,0.682,580.0,0.5241,58400.0,14727.0,50611.0,1.15389934994369,91224.71635,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Town:Remote","Mid East",16333.0,0.4732235186873289,523.5020210185934,0.7778,20800.0,170.0,15219.0,1.36671266180432,33611.34935,"Specialized"
"High",0.6008,531.1777777777778,"City:Large","Mid East",9500.0,0.4732235186873289,523.5020210185934,0.2571,17400.0,636.0,26285.0,0.661974510176907,11327.06293,"Specialized"
"High",0.7013,565.0,"City:Large","Mid East",25000.0,0.7592,560.0,1.0,51600.0,5639.0,38759.0,1.33130369720581,104436.3403,"Comprehensive"
"Low",0.6283,500.0,"City:Small","Mid East",22350.0,0.5888,485.0,0.8262,38100.0,6610.0,17305.0,2.20167581623808,77460.19258,"Comprehensive"
"High",0.7431,520.0,"Suburb:Large","Mid East",24000.0,0.6562,535.0,0.2832,37900.0,2733.0,37419.0,1.01285443224031,58458.20744,"Comprehensive"
"Low",0.7531,470.0,"Town:Fringe","Mid East",25151.0,0.5063,470.0,0.8193,30900.0,6553.0,20512.0,1.5064352574103,63019.7333,"Comprehensive"
"High",0.6578,570.0,"Suburb:Large","Mid East",24000.0,0.79,555.0,0.4545,44400.0,2300.0,42955.0,1.0336398556629,89276.34965,"Comprehensive"
"Low",0.7875,531.1777777777778,"City:Midsize","Mid East",16399.0,0.4732235186873289,523.5020210185934,0.2941,21200.0,218.0,14669.0,1.44522462335538,15038.12359,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Midsize","Mid East",16500.0,0.4732235186873289,523.5020210185934,0.5588,29400.0,243.0,22788.0,1.29015271195366,28355.63237,"Specialized"
"Low",0.0,531.1777777777778,"Suburb:Large","Mid East",23373.0,0.4732235186873289,523.5020210185934,0.4922533516483511,63700.0,223.0,16836.0,3.78355904015205,52037.57323,"Specialized"
"High",0.4467,531.1777777777778,"City:Small","Mid East",25000.0,0.8451,523.5020210185934,0.8359,47200.0,2324.0,53710.0,0.878793520759635,43345.47677142704,"Comprehensive"
"High",0.8519,520.0,"City:Midsize","Mid East",25000.0,0.6672,510.0,0.5514,43100.0,2652.0,35708.0,1.20701243418842,73590.8743,"Comprehensive"
"High",0.7895,535.0,"Suburb:Large","Mid East",23259.0,0.6762,540.0,0.3981,36300.0,1727.0,31231.0,1.16230668246294,65328.07406,"Comprehensive"
"High",0.3986,650.0,"City:Small","Mid East",19750.0,0.8465,650.0,0.7363,46200.0,2489.0,51880.0,0.890516576715497,43345.47677142704,"Comprehensive"
"High",0.4827,490.0,"Suburb:Large","Mid East",25000.0,0.7036,485.0,0.2941,48600.0,2300.0,35233.0,1.37938864133057,72676.08482,"Comprehensive"
"High",0.7986,531.1777777777778,"Suburb:Large","Mid East",18500.0,0.4732235186873289,523.5020210185934,0.1434,38500.0,1492.0,32488.0,1.18505294262497,37095.25577,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Small","Mid East",18740.0,0.4732235186873289,523.5020210185934,0.2371,30800.0,14164.0,12646.0,2.43555274395066,41963.98836,"Specialized"
"High",0.2507,700.0,"Suburb:Large","Mid East",15000.0,0.9272,700.0,0.869,46000.0,1193.0,55632.0,0.826862237561116,43345.47677142704,"Comprehensive"
"High",0.6571039413845394,531.1777777777778,"Suburb:Small","Mid East",18765.904755244756,0.4732235186873289,523.5020210185934,1.0,13300.0,238.0,31333.0,0.424472600772349,16776.9529,"Specialized"
"High",0.7041,460.0,"City:Large","Mid East",25200.0,0.6147,470.0,1.0,46800.0,2031.0,28897.0,1.61954528151711,68208.13886,"Comprehensive"
"Low",0.9778,531.1777777777778,"City:Large","Mid East",25000.0,0.4732235186873289,523.5020210185934,0.4922533516483511,26600.0,133.0,20080.0,1.32470119521912,43345.47677142704,"Specialized"
"High",0.779,460.0,"Suburb:Large","Mid East",25040.0,0.5541,465.0,1.0,47000.0,2904.0,43189.0,1.08824006112668,78715.05625,"Comprehensive"
"Low",0.6021,495.0,"Town:Distant","Mid East",25000.0,0.5223,485.0,0.8569,35300.0,12935.0,21086.0,1.67409655695722,75778.92682,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"NA","Mid East",13112.0,0.4732235186873289,523.5020210185934,0.5385,37400.0,272.0,15382.0,2.43141334026785,11447.45282,"Specialized"
"High",0.3225,531.1777777777778,"City:Small","Mid East",12000.0,0.4732235186873289,523.5020210185934,1.0,34400.0,440.0,25546.0,1.34659046426055,48862.61402,"Specialized"
"High",0.7127,595.0,"Town:Distant","Mid East",25000.0,0.7571,580.0,0.6713,43000.0,1469.0,43339.0,0.992177945960913,93864.17722,"Comprehensive"
"High",0.9129,440.0,"Suburb:Large","Mid East",25000.0,0.4448,445.0,0.2567,28500.0,1689.0,28108.0,1.01394620748541,53898.81804,"Comprehensive"
"High",0.7224,531.1777777777778,"City:Small","Mid East",25000.0,0.6284,523.5020210185934,0.5579,42900.0,2090.0,38256.0,1.12139272271016,82362.84532,"Comprehensive"
"Low",0.6766,480.0,"Town:Fringe","Mid East",24000.0,0.5417,480.0,0.9284,36600.0,9147.0,19361.0,1.89039822323227,79911.79677,"Comprehensive"
"High",0.4615,460.0,"Suburb:Large","Mid East",23500.0,0.5232,470.0,0.3735,37000.0,1291.0,32853.0,1.12622895930356,64467.27827,"Comprehensive"
"High",0.7323,495.0,"City:Large","Mid East",24500.0,0.655,490.0,0.4127,49400.0,4328.0,44226.0,1.11699000587889,73955.03685,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"City:Small","Mid East",16000.0,0.4732235186873289,523.5020210185934,1.0,29200.0,1515.0,18970.0,1.5392725355825,38928.63027,"Specialized"
"High",0.4031,660.0,"Suburb:Large","Mid East",21500.0,0.8792,635.0,0.8765,62400.0,2443.0,53774.0,1.16041209506453,43345.47677142704,"Comprehensive"
"High",0.9619,490.0,"Suburb:Large","Mid East",16275.0,0.5847,500.0,0.4875,28400.0,918.0,27270.0,1.04143747708104,55664.63234,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Mid East",9060.0,0.4732235186873289,523.5020210185934,0.122,29000.0,522.0,20297.0,1.42878257870621,38525.40026,"Specialized"
"High",0.6749,531.1777777777778,"Suburb:Small","Mid East",25000.0,0.7269,523.5020210185934,1.0,41000.0,1697.0,42187.0,0.971863370232536,94046.80992,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Mid East",10500.0,0.4732235186873289,523.5020210185934,0.1996,29900.0,6275.0,8005.0,3.73516552154903,39014.36902,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Mid East",16322.0,0.4732235186873289,523.5020210185934,0.5063,27300.0,997.0,18884.0,1.44566829061639,32065.18486,"Specialized"
"High",0.3337,680.0,"City:Small","Mid East",21250.0,0.8692,630.0,0.8114,68600.0,4851.0,52454.0,1.30781255957601,123224.3082,"Comprehensive"
"Low",0.3558,425.0,"Suburb:Large","Mid East",34156.0,0.4016,430.0,0.5654,30900.0,1736.0,20237.0,1.52690616198053,46430.33405,"Comprehensive"
"Low",0.715,480.0,"Town:Distant","Mid East",25000.0,0.4617,465.0,0.9286,36700.0,4917.0,17782.0,2.0638848273535,66767.71154,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Mid East",12065.0,0.4732235186873289,523.5020210185934,0.4922533516483511,48300.0,151.0,21432.0,2.25363941769317,42946.81593,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Mid East",9500.0,0.4732235186873289,523.5020210185934,1.0,28700.0,6525.0,9578.0,2.99645019837127,36118.77003,"Specialized"
"High",0.6954,530.0,"City:Small","Mid East",26000.0,0.7003,530.0,0.6923,40600.0,1346.0,42993.0,0.944339776242644,84014.38305,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Town:Fringe","Mid East",16399.0,0.4732235186873289,523.5020210185934,0.4922533516483511,21200.0,65.0,11303.0,1.87560824559851,15038.12359,"Specialized"
"Low",0.5247,390.0,"Suburb:Large","Mid East",19000.0,0.4732235186873289,405.0,0.1875,34800.0,875.0,21215.0,1.64034880980438,43147.16081,"Specialized"
"Low",0.7684,495.0,"Town:Distant","Mid East",25000.0,0.5272,475.0,0.7458,34600.0,2819.0,19425.0,1.78120978120978,59850.12916,"Comprehensive"
"High",0.7001,525.0,"City:Small","Mid East",26000.0,0.6246,515.0,0.3469,35100.0,2190.0,38972.0,0.900646618084779,81125.81205,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"City:Large","Mid East",13625.0,0.4732235186873289,523.5020210185934,0.6667,24200.0,340.0,20646.0,1.1721398818173,50676.12089,"Specialized"
"High",0.7622,535.0,"City:Midsize","Mid East",24500.0,0.6206,525.0,0.6174,36100.0,3937.0,39274.0,0.919183174619341,62267.23922,"Comprehensive"
"High",0.6426,580.0,"Suburb:Large","Mid East",24108.5,0.7412,575.0,0.6167,38000.0,2751.0,38710.0,0.981658486179282,100215.3878,"Comprehensive"
"High",1.0,531.1777777777778,"City:Large","Mid East",14600.0,0.4732235186873289,523.5020210185934,0.4922533516483511,19600.0,90.0,31304.0,0.626118067978533,15201.83028,"Specialized"
"Low",0.5769,530.0,"Suburb:Large","Mid East",23250.0,0.6447,520.0,0.674,39400.0,7536.0,18692.0,2.1078536272202,74228.07069,"Comprehensive"
"High",0.5728,545.0,"Suburb:Large","Mid East",25000.0,0.6389,525.0,1.0,47000.0,2335.0,35297.0,1.33155792276964,78256.39401,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Mid East",14229.5,0.4732235186873289,523.5020210185934,0.2608,33300.0,10330.0,11006.0,3.02562238778848,43790.31906,"Specialized"
"High",0.6673,475.0,"City:Large","Mid East",26000.0,0.5696,510.0,0.9583,29400.0,467.0,45714.0,0.643129019556372,61926.95184,"Specialized"
"High",0.7969,531.1777777777778,"City:Small","Mid East",25000.0,0.7644,523.5020210185934,0.5095,42800.0,1529.0,43209.0,0.990534379411697,87785.65867,"Comprehensive"
"High",0.7227,450.0,"Town:Fringe","Mid East",21000.0,0.5085,445.0,0.3667,35200.0,1493.0,28396.0,1.23961121284688,53517.48219,"Professional"
"High",0.4322,620.0,"City:Midsize","Mid East",25000.0,0.8559,615.0,0.5945,49100.0,2384.0,49756.0,0.986815660422864,135360.671,"Comprehensive"
"High",0.9026,430.0,"Suburb:Large","Mid East",25000.0,0.5536,435.0,0.3022,36400.0,2531.0,34349.0,1.05971061748523,73574.6017,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Mid East",9750.0,0.4732235186873289,523.5020210185934,0.1197,28900.0,10951.0,10646.0,2.71463460454631,37535.07542,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Mid East",10607.0,0.4732235186873289,523.5020210185934,0.2551,32600.0,868.0,14888.0,2.18968296614723,19909.4473,"Specialized"
"High",0.8355,535.0,"Suburb:Midsize","Mid East",25000.0,0.6687,510.0,0.7702,43400.0,3940.0,26927.0,1.61176514279348,81920.54693,"Comprehensive"
"Low",0.8507,490.0,"Rural:Fringe","Mid East",25000.0,0.4,475.0,0.4815,43400.0,694.0,19785.0,2.19358099570382,81920.54693,"Professional"
"Low",0.7333,440.0,"Suburb:Large","Mid East",25000.0,0.4455,430.0,0.4203,43400.0,542.0,20667.0,2.09996612957856,81920.54693,"Professional"
"Low",0.9243,485.0,"Rural:Fringe","Mid East",25000.0,0.4907,470.0,0.6102,43400.0,601.0,19330.0,2.24521469218831,81920.54693,"Professional"
"Low",0.8808,470.0,"Suburb:Large","Mid East",25000.0,0.4612,465.0,0.5294,43400.0,1166.0,18645.0,2.32770179672835,81920.54693,"Professional"
"Low",0.874,500.0,"Suburb:Large","Mid East",25000.0,0.4658,490.0,0.3846,43400.0,785.0,18247.0,2.37847317367238,81920.54693,"Professional"
"High",0.7728,515.0,"City:Small","Mid East",25000.0,0.6367,485.0,0.5822,43400.0,4016.0,27760.0,1.56340057636888,81920.54693,"Comprehensive"
"Low",0.9161,495.0,"Suburb:Large","Mid East",25000.0,0.4328,465.0,0.5714,43400.0,724.0,22313.0,1.94505445256129,81920.54693,"Professional"
"High",0.8151,500.0,"Suburb:Large","Mid East",25000.0,0.5436,475.0,0.5495,43400.0,2666.0,25948.0,1.67257592107291,81920.54693,"Comprehensive"
"High",0.8294,525.0,"Suburb:Large","Mid East",25000.0,0.6376,485.0,0.64,43400.0,3008.0,25435.0,1.7063102024769,81920.54693,"Comprehensive"
"Low",0.8127,500.0,"Suburb:Large","Mid East",25000.0,0.3721,475.0,0.447,43400.0,1438.0,18652.0,2.32682822217457,81920.54693,"Professional"
"Low",0.9031,465.0,"Town:Remote","Mid East",25000.0,0.5723,440.0,0.6154,43400.0,641.0,22264.0,1.94933524973051,81920.54693,"Professional"
"Low",0.8919,463.0,"Rural:Fringe","Mid East",25000.0,0.436,455.0,0.6196,43400.0,889.0,18626.0,2.33007623751745,81920.54693,"Professional"
"High",0.9013,480.0,"Suburb:Small","Mid East",25000.0,0.5,455.0,0.6706,43400.0,1133.0,25542.0,1.69916216427844,81920.54693,"Professional"
"High",0.5479,615.0,"City:Small","Mid East",25000.0,0.8667,580.0,0.8574,43400.0,38229.0,29684.0,1.46206710685891,81920.54693,"Comprehensive"
"High",0.8282,440.0,"Suburb:Large","Mid East",25000.0,0.4583,430.0,0.5286,43400.0,647.0,24532.0,1.76911788684168,81920.54693,"Professional"
"High",0.8619,475.0,"Town:Fringe","Mid East",25000.0,0.5437,465.0,0.5,43400.0,1130.0,25174.0,1.72400095336458,81920.54693,"Professional"
"Low",0.79,475.0,"Suburb:Large","Mid East",25000.0,0.4411,460.0,0.4829,43400.0,3033.0,18648.0,2.32732732732733,81920.54693,"Professional"
"High",0.8352,440.0,"Town:Distant","Mid East",25000.0,0.4555,440.0,0.6184,43400.0,956.0,24782.0,1.75127108385118,81920.54693,"Professional"
"Low",0.8443,505.0,"Suburb:Midsize","Mid East",25000.0,0.4694,475.0,0.4915,43400.0,1063.0,18926.0,2.29314170981718,81920.54693,"Professional"
"Low",0.6571039413845394,531.1777777777778,"City:Small","Mid East",9250.0,0.4732235186873289,523.5020210185934,0.4922533516483511,22700.0,256.0,17141.0,1.32431013359781,14001.05065,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Large","Mid East",37600.0,0.3333,523.5020210185934,0.2571,43300.0,2267.0,20738.0,2.0879544796991,31534.8348,"Professional"
"High",0.8711,531.1777777777778,"Suburb:Large","Mid East",13000.0,0.4732235186873289,523.5020210185934,0.3611,25700.0,392.0,28054.0,0.916090397091324,28424.51734,"Specialized"
"High",0.8925,531.1777777777778,"City:Large","Mid East",25000.0,0.7333,523.5020210185934,0.4375,14300.0,238.0,38783.0,0.36871825284274,73087.89519,"Specialized"
"High",0.3922,531.1777777777778,"City:Small","Mid East",26500.0,0.52,523.5020210185934,0.2745,23800.0,254.0,26565.0,0.895915678524374,74636.87492,"Specialized"
"High",0.1243,735.0,"City:Large","Mid East",19125.0,0.958,705.0,0.7424,73200.0,10720.0,55250.0,1.32488687782805,93982.04648,"Comprehensive"
"High",0.7082,550.0,"City:Large","Mid East",25000.0,0.5813,530.0,1.0,43600.0,2943.0,42904.0,1.0162222636584,83280.65176,"Professional"
"High",0.6716,490.0,"City:Large","Mid East",25000.0,0.6157,510.0,0.5727,26600.0,1971.0,48983.0,0.543045546414062,88872.83502,"Specialized"
"High",0.7245,515.0,"Suburb:Large","Mid East",23000.0,0.6436,540.0,0.4375,30700.0,910.0,31680.0,0.969065656565657,63921.87446,"Professional"
"High",0.6435,625.0,"City:Large","Mid East",26625.0,0.6468,570.0,0.7742,94000.0,1425.0,46324.0,2.02918573525602,94442.51226,"Professional"
"Low",0.6571039413845394,531.1777777777778,"City:Large","Mid East",11250.0,0.4732235186873289,523.5020210185934,0.3557,28000.0,18899.0,10364.0,2.70165959089155,25351.81985,"Specialized"
"Low",0.8283,500.0,"Town:Remote","Mid East",24811.5,0.4739,490.0,0.7708,45600.0,1547.0,22390.0,2.03662349263064,91696.75723,"Comprehensive"
"Low",0.8463,515.0,"Suburb:Large","Mid East",24811.5,0.5154,500.0,0.8085,45600.0,1840.0,22044.0,2.06859009254219,91696.75723,"Comprehensive"
"Low",0.8836,515.0,"Suburb:Small","Mid East",24811.5,0.5979,495.0,0.9211,45600.0,2956.0,22385.0,2.03707840071476,91696.75723,"Comprehensive"
"High",0.5777,645.0,"City:Large","Mid East",24811.5,0.7872,625.0,0.7041,45600.0,18092.0,27864.0,1.6365202411714,91696.75723,"Comprehensive"
"Low",0.7714,442.0,"Town:Remote","Mid East",24811.5,0.4732235186873289,445.0,0.4386,45600.0,446.0,20470.0,2.2276502198339,91696.75723,"Specialized"
"High",0.6571039413845394,531.1777777777778,"Suburb:Large","Mid East",14549.0,0.4732235186873289,523.5020210185934,0.8,49600.0,297.0,28965.0,1.71241153115829,45341.24458,"Specialized"
"High",0.6571039413845394,531.1777777777778,"Rural:Fringe","Mid East",18665.0,0.4732235186873289,523.5020210185934,0.6522,31300.0,1938.0,25475.0,1.22865554465162,41788.8215,"Specialized"
"Low",1.0,531.1777777777778,"Suburb:Large","Mid East",15190.0,0.4732235186873289,523.5020210185934,0.2667,26300.0,225.0,18912.0,1.39065143824027,11445.2042,"Specialized"
"High",0.7456,490.0,"City:Large","Mid East",26991.0,0.5,520.0,0.2436,32700.0,3316.0,34883.0,0.937419373333716,64121.57672,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"City:Small","Mid East",21250.0,0.4732235186873289,523.5020210185934,0.2481,28600.0,4507.0,13442.0,2.12765957446809,29644.78944,"Specialized"
"Low",0.259,498.0,"City:Small","Mid East",15750.0,0.4732235186873289,483.0,0.4922533516483511,58100.0,467.0,22731.0,2.55598081914566,63642.25641,"Specialized"
"High",0.6571039413845394,531.1777777777778,"City:Large","Mid East",20000.0,0.4906,523.5020210185934,1.0,31500.0,450.0,32666.0,0.964305393987632,65411.44013,"Specialized"
"High",0.7906,515.0,"Suburb:Large","Mid East",25000.0,0.5942,500.0,1.0,39500.0,3882.0,34788.0,1.13544900540416,70369.17442,"Comprehensive"
"High",0.6571039413845394,531.1777777777778,"Suburb:Large","Mid East",20000.0,0.4732235186873289,523.5020210185934,0.8571,29800.0,328.0,33613.0,0.886561746943147,31906.90699,"Specialized"
"High",0.5359,482.0,"Suburb:Large","Mid East",27850.0,0.5833,490.0,0.1955,42200.0,519.0,40850.0,1.03304773561812,56574.97747,"Comprehensive"
"High",0.7662,525.0,"Town:Fringe","Mid East",18765.904755244756,0.6401,500.0,1.0,43900.0,1718.0,38093.0,1.15244270600898,82972.40501,"Comprehensive"
"High",0.7772,565.0,"City:Large","Mid East",23250.0,0.7582,555.0,0.4085,51600.0,5353.0,50938.0,1.01299619144843,130997.9546,"Comprehensive"
